from	to
C0020789	N0000020088
C0009077	N0000010215
C0527316	N0000000177
C0008188	N0000000196
C0008188	N0000000118
C0012132	N0000009947
C4045494	N0000190114
C4045494	N0000175076
C4045494	N0000175082
C0015620	N0000000151
C0937917	N0000000106
C0210657	N0000000191
C0210657	N0000000111
C0210657	N0000000098
C0210657	N0000000150
C0024056	N0000000130
C0024056	N0000000230
C4524703	N0000010226
C4524703	N0000194031
C0069717	N0000000233
C0069717	N0000000065
C0064906	N0000175654
C0064906	N0000000149
C0041041	N0000187062
C0041041	N0000000111
C0041041	N0000187061
C0041041	N0000000191
C0007545	N0000010215
C0004475	N0000019995
C0004475	N0000175074
C0004475	N0000000233
C0108121	N0000020074
C0108121	N0000000220
C0069632	N0000175718
C0069632	N0000175703
C0360534	N0000000134
C0360534	N0000175450
C0360534	N0000000159
C3489575	N0000009915
C0164815	N0000020060
C0164815	N0000000233
C0040864	N0000000134
C0040864	N0000175450
C0040864	N0000000159
C0025853	N0000000230
C0025853	N0000175799
C5139666	N0000191498
C5139666	N0000193994
C5139666	N0000000152
C5139666	N0000175618
C5139666	N0000175617
C0206232	N0000000169
C0206232	N0000175635
C0206232	N0000000107
C1876229	N0000182638
C1876229	N0000190107
C1876229	N0000190114
C1876229	N0000190109
C1876229	N0000185503
C0052796	N0000000150
C4329353	N0000000074
C4329353	N0000000243
C0040018	N0000009915
C0054249	N0000020014
C0054249	N0000000196
C0054249	N0000000118
C0908935	N0000000190
C0058415	N0000000209
C0058415	N0000000122
C0058415	N0000009921
C0058415	N0000009922
C0001655	N0000000165
C2980094	N0000175076
C2980094	N0000175082
C2980094	N0000191272
C2980094	N0000185504
C2980094	N0000190113
C2980094	N0000191278
C0041236	N0000009915
C0038689	N0000009946
C0038689	N0000185504
C1832021	N0000187061
C1832021	N0000185503
C1832021	N0000182141
C2983945	N0000020086
C2983945	N0000020087
C4287804	N0000191272
C4287804	N0000020036
C4287804	N0000182139
C4287804	N0000020001
C4287804	N0000190118
C4287804	N0000175082
C0246421	N0000175080
C0246421	N0000000133
C0006491	N0000175686
C0006491	N0000175685
C0006491	N0000000154
C0006491	N0000000174
C0070093	N0000000149
C0171023	N0000000230
C0171023	N0000000099
C0171023	N0000000161
C0171023	N0000000190
C0171023	N0000000130
C0171023	N0000000125
C0171023	N0000000074
C2366367	N0000184151
C2366367	N0000000169
C0008809	N0000182138
C0008809	N0000020087
C0008809	N0000020086
C0012381	N0000000190
C1566826	N0000009948
C4330903	N0000182137
C4330903	N0000182141
C4330903	N0000182138
C4330903	N0000193936
C4330903	N0000182140
C4330903	N0000175921
C4330903	N0000190115
C4330903	N0000182136
C0300205	N0000191262
C0022625	N0000190115
C0022625	N0000020025
C0022625	N0000185503
C0022625	N0000182141
C0022625	N0000009957
C0005013	N0000000230
C4524320	N0000175082
C4524320	N0000193932
C4524320	N0000193922
C4524320	N0000191423
C4524320	N0000187061
C4524320	N0000193921
C0028735	N0000000245
C0028735	N0000000069
C3659310	N0000193914
C3659310	N0000000133
C0042665	N0000182139
C0042665	N0000182141
C0042665	N0000182138
C0042665	N0000000102
C0042665	N0000182137
C2607479	N0000020058
C0016360	N0000000098
C0016360	N0000000233
C0016360	N0000175074
C0016277	N0000185504
C0016277	N0000182141
C0016277	N0000182140
C0016277	N0000020025
C1699926	N0000181815
C3709760	N0000000231
C3657270	N0000191259
C3886460	N0000000215
C3886460	N0000175968
C0304987	N0000000205
C4287815	N0000190118
C4287815	N0000020001
C4287815	N0000175076
C0284941	N0000000118
C0284941	N0000020015
C0025643	N0000010215
C0966107	N0000193179
C0966107	N0000182141
C0966107	N0000193178
C0966107	N0000190114
C0966107	N0000020044
C1698893	N0000175862
C0069739	N0000000160
C0015043	N0000000133
C0015043	N0000009915
C0380393	N0000000190
C0380393	N0000000230
C0380393	N0000000099
C0380393	N0000000130
C1871526	N0000000127
C0009010	N0000000109
C0009010	N0000000102
C0393080	N0000182140
C0393080	N0000020025
C0393080	N0000185504
C0393080	N0000182141
C0037494	N0000000220
C0037494	N0000000226
C1098510	N0000175635
C1098510	N0000000107
C0092777	N0000175082
C0092777	N0000000233
C0092777	N0000175074
C0040233	N0000000161
C0040233	N0000009924
C0040233	N0000009923
C2983948	N0000000205
C2714632	N0000190118
C2714632	N0000175084
C2714632	N0000185503
C2714632	N0000182140
C3896940	N0000020000
C0025380	N0000000122
C0028040	N0000000143
C0028040	N0000175701
C0175158	N0000000102
C0175158	N0000178333
C0004905	N0000175450
C0004905	N0000000159
C0042523	N0000185503
C0042523	N0000190114
C0042523	N0000000069
C0042523	N0000182141
C0042523	N0000020065
C0011816	N0000000109
C0011816	N0000182147
C0011816	N0000181819
C1134659	N0000193542
C0030969	N0000000230
C0206049	N0000175703
C0206049	N0000175718
C0012125	N0000175370
C0012125	N0000000125
