from	to
20325	Asp3652
20331	Sb732461
20332	Sb213503
20333	Sb732461
20348	Gsk3390107a
20349	Gsk3390107a
20350	Gsk3536855a
20374	Gsk2982772
20572	Asp1707
20575	Cfz533
20588	Gsk2862277
20589	Gsk2838232
20725	Gsk1795091
20726	Gsk2983559
20729	Asp5878
20739	Gsk3730661
20740	Gi150835
20740	gi237410
20740	gsk3744919
20740	glycerol
20755	Asp5094
20762	Gsk2245035
20763	Gsk2831781
20768	Gsk2798745
20789	Gsk2646264
20806	Gsk3542503
20807	Sb217744
20826	Gsk3640254
20827	Gsk2982772
20860	Gsk2646264
20863	Gsk2982772
20864	Gsk3888550a
20867	Gsk2849330
20869	Gsk1557484a
20880	Gsk1120212
20897	Gsk3335065
20898	Gsk3511294
20900	Gsk3985771
20901	Sb444563
20902	Gsk2636771
20904	Gsk2798745
20906	Gsk2982772
20907	Gsk3536852a
20908	Sb257049
20910	Gsk3536819a
20912	Gsk3536820a
20921	Gsk3228836
20922	Gsk3536820a
20923	Gsk3277511a
20924	Gsk3536819a
20940	Cad106
20941	Cnp520
20946	Gsk3277511a
20947	Gsk3985771
20990	Gsk2982772
20994	Gsk3640254
20995	Gsk3640254
20996	Gsk3640254
21011	Sb444563
21012	Gsk3844766a
21029	Sb257049
21030	Gsk3816302a
21031	Gsk2879552
21032	Asp0113
21055	Gsk3389404
21072	Gsk3732394
