from	to
UMLS/C0751495	MSH/D012640
UMLS/C0027430	MSH/D009298
UMLS/C0016658	MSH/D050723
UMLS/C0002395	MSH/D000544
UMLS/C0017185	MSH/D005770
UMLS/C0021099	MSH/D007169
UMLS/C0341106	MSH/D057765
UMLS/C0039614	MSH/D013742
UMLS/C0008049	MSH/D002644
UMLS/C0042024	MSH/D014549
UMLS/C0033860	MSH/D011565
UMLS/C0007222	MSH/D002318
UMLS/C0019163	MSH/D006509
UMLS/C2937421	MSH/D011470
UMLS/C0036341	MSH/D012559
UMLS/C0011603	MSH/D003872
UMLS/C0016397	MSH/D005490
UMLS/C0002453	MSH/D000568
UMLS/C0851578	MSH/D012893
UMLS/C0009806	MSH/D003248
UMLS/C0002170	MSH/D000505
UMLS/C0014544	MSH/D004827
UMLS/C0042109	MSH/D014581
UMLS/C0043167	MSH/D014917
UMLS/C0005586	MSH/D001714
UMLS/C0011615	MSH/D003876
UMLS/C0009319	MSH/D003092
UMLS/C0002871	MSH/D000740
UMLS/C0023467	MSH/D015470
UMLS/C1540912	MSH/D017681
UMLS/C0949690	MSH/D025241
UMLS/C0011884	MSH/D003930
UMLS/C0010674	MSH/D003550
UMLS/C0019345	MSH/D006560
UMLS/C0020557	MSH/D015228
UMLS/C0036690	MSH/D018805
UMLS/C0026838	MSH/D009128
UMLS/C0001815	MSH/D055728
UMLS/C0040053	MSH/D013927
UMLS/C0038395	MSH/D013290
UMLS/C2607914	MSH/D065631
UMLS/C0040038	MSH/D013923
UMLS/C0149931	MSH/D008881
UMLS/C0027497	MSH/D009325
UMLS/C0035455	MSH/D012220
UMLS/C0751074	MSH/D003929
UMLS/C0015652	MSH/D005211
UMLS/C0021400	MSH/D007251
UMLS/C0025289	MSH/D008581
UMLS/C0006625	MSH/D002100
UMLS/C0021368	MSH/D007249
UMLS/C0004238	MSH/D001281
UMLS/C0001519	MSH/D000270
UMLS/C0040264	MSH/D014012
UMLS/C3463824	MSH/D009190
UMLS/C0011432	MSH/D003807
UMLS/C0011860	MSH/D003924
UMLS/C0206171	MSH/D017714
UMLS/C0023434	MSH/D015451
UMLS/C0035920	MSH/D012409
UMLS/C0006277	MSH/D001991
UMLS/C0152020	MSH/D018589
UMLS/C0001144	MSH/D000152
UMLS/C1956346	MSH/D003324
UMLS/C0025303	MSH/D008589
UMLS/C0011882	MSH/D003929
UMLS/C0036960	MSH/D012764
UMLS/C0024143	MSH/D008181
UMLS/C0343641	MSH/D030361
UMLS/C0027575	MSH/D009345
UMLS/C0014547	MSH/D004828
UMLS/C0027651	MSH/D009369
UMLS/C0085129	MSH/D016535
