from	to
MSH/D000077270	MSH/D000097789
MSH/D000077270	MSH/D054795
MSH/D000077270	MSH/D019440
MSH/C507357	MSH/D000970
MSH/D010121	MSH/D010120
MSH/C079703	MSH/D061567
MSH/C079703	MSH/D000927
MSH/D000077289	MSH/D047072
MSH/D000077289	MSH/D000970
MSH/D009538	MSH/D005731
MSH/D009538	MSH/D018722
MSH/D009538	MSH/D000077444
MSH/C064764	MSH/D005343
MSH/C064764	MSH/D000925
MSH/D011464	MSH/D000959
MSH/D011464	MSH/D010975
MSH/D000077239	MSH/D052246
MSH/D000077239	MSH/D000894
MSH/D000077732	MSH/D000900
MSH/D000068698	MSH/D019380
MSH/D000068698	MSH/D018894
MSH/D000068698	MSH/D000998
MSH/D000068696	MSH/D019380
MSH/D000068696	MSH/D018894
MSH/D002939	MSH/D059005
MSH/D002939	MSH/D000900
MSH/D002939	MSH/D065609
MSH/D000068877	MSH/D047428
MSH/D000068877	MSH/D000970
MSH/D000077265	MSH/D002800
MSH/D000077265	MSH/D018697
MSH/C527517	MSH/D000970
MSH/C059539	MSH/D047428
MSH/C059539	MSH/D000970
MSH/D020682	MSH/D000900
MSH/C000627869	MSH/D047428
MSH/C000627869	MSH/D000970
MSH/D016729	MSH/D005300
MSH/D016729	MSH/D018931
MSH/C578989	MSH/D000081243
MSH/D000077682	MSH/D000980
MSH/D011739	MSH/D005493
MSH/D011739	MSH/D000962
MSH/D011739	MSH/D000981
MSH/C523483	MSH/D000074268
MSH/D019274	MSH/D009465
MSH/D019274	MSH/D009498
MSH/D019274	MSH/D065087
MSH/C472067	MSH/D039563
MSH/D000068656	MSH/D003879
MSH/D000068656	MSH/D018926
MSH/D000068656	MSH/D000893
MSH/D000068759	MSH/D058666
MSH/D000068759	MSH/D001993
MSH/C584914	MSH/D019428
MSH/D012254	MSH/D000963
MSH/D012254	MSH/D000998
MSH/D010368	MSH/D005503
MSH/D000077588	MSH/D007502
MSH/D015282	MSH/D005765
MSH/D015282	MSH/D018931
MSH/D002266	MSH/D054368
MSH/D009536	MSH/D014803
MSH/D000961	MSH/D007155
MSH/D000961	MSH/D007166
MSH/D000077597	MSH/D007004
MSH/D000077597	MSH/D054873
MSH/D000077432	MSH/D018759
MSH/D000077432	MSH/D000701
MSH/D006118	MSH/D000935
MSH/D000068717	MSH/D007166
MSH/D000068717	MSH/D018501
MSH/D000068717	MSH/D000276
MSH/C515492	MSH/D018927
MSH/D000069287	MSH/D000964
MSH/D000069579	MSH/D020533
MSH/D000077594	MSH/D000074322
MSH/D000077594	MSH/D000082082
