from	to
UMLS/C1528874	MSH/C493155
UMLS/C1120386	MSH/D000077551
UMLS/C2697961	MSH/C560077
UMLS/C0526371	MSH/C059539
UMLS/C2000261	MSH/C523483
UMLS/C0007538	MSH/D002434
UMLS/C0018242	MSH/D006118
UMLS/C0701492	MSH/C064764
UMLS/C0074554	MSH/D019821
UMLS/C0021403	MSH/D007252
UMLS/C1099664	MSH/D000077425
UMLS/C0289313	MSH/D000077154
UMLS/C0206232	MSH/D017762
UMLS/C0968887	MSH/C433247
UMLS/C4519177	MSH/C561454
UMLS/C0014025	MSH/D004656
UMLS/C0025010	MSH/D008458
UMLS/C0257343	MSH/D000077409
UMLS/C1831796	MSH/C516667
UMLS/C2348075	MSH/C529040
UMLS/C0035525	MSH/D012254
UMLS/C1723401	MSH/C511911
UMLS/C4020624	MSH/C000611924
UMLS/C4726669	MSH/C581856
UMLS/C0249458	MSH/D000077483
UMLS/C0065023	MSH/D000077732
UMLS/C4519138	MSH/C588122
UMLS/C0066700	MSH/D000068656
UMLS/C1566537	MSH/D000069579
UMLS/C2608038	MSH/C490954
UMLS/C2825588	MSH/C561716
UMLS/C2699087	MSH/C000592856
UMLS/C2931926	MSH/C540383
UMLS/C0010980	MSH/D003622
UMLS/C0216784	MSH/D000068756
UMLS/C3713948	MSH/C583420
UMLS/C3657270	MSH/D000077594
UMLS/C0069751	MSH/D000078330
UMLS/C0073992	MSH/D000068299
UMLS/C1699926	MSH/D000068876
UMLS/C1570906	MSH/D000077597
UMLS/C0064870	MSH/C047340
UMLS/C0054066	MSH/D019980
UMLS/C0055470	MSH/C007030
UMLS/C4550124	MSH/C000622091
UMLS/C0077071	MSH/D000077682
UMLS/C0541315	MSH/D000068338
UMLS/C0289884	MSH/D000068717
